imdb_id,title,soup
tt0363547,Dawn of the Dead,refuge massmurd carjourney departmentstor blackout busrid pregnancyandbirth dyinganddeath bite toshootdead lorri munit basementgarag guard zombi dog car duringcreditssting sarahpolley vingrhames jakeweber zacksnyder zacksnyder zacksnyder fantasy horror action
tt0338013,Eternal Sunshine of the Spotless Mind,dejavu regret jealousi amnesia dream oper relationshipproblem love memori brainwash relationship heartbreak nonlineartimelin lovestori bittersweet jimcarrey katewinslet kirstendunst michelgondry michelgondry michelgondry sciencefiction drama romance
tt0364045,Taking Lives,underdog strang undercoverag investig specialunit montreal serialkil colleagu angelinajolie ethanhawke kiefersutherland d.j.caruso d.j.caruso d.j.caruso action crime mystery thriller
tt0300051,Jersey Girl,yuppi daughter lossofwif benaffleck raquelcastro livtyler kevinsmith kevinsmith kevinsmith comedy romance
tt0335245,The Ladykillers,churchchoir hidingplac garbag duringcreditssting tomhanks irmap.hall marlonwayans joelcoen joelcoen joelcoen comedy crime thriller
tt0331632,Scooby-Doo 2: Monsters Unleashed,detect monster basedontvseri dog freddieprinzejr. sarahmichellegellar matthewlillard rajagosnell rajagosnell rajagosnell mystery fantasy adventure comedy
tt0276919,Dogville,rape bondag refuge mountain villagelif blackmail americandream bankrobb mountainvillag exploit rockymountain womanmartyr lastjudg slaveri recess friendship polic hoodlum nicolekidman harrietandersson laurenbacall larsvontrier larsvontrier larsvontrier crime drama thriller
tt0277941,Ned Kelly,australia lawless widerstand gang captur heathledger orlandobloom geoffreyrush gregorjordan gregorjordan gregorjordan action adventure drama history
tt0167190,Hellboy,blackmag fistfight cover-up superhero paranormalphenomena demon occult reanimatedcorps duringcreditssting ronperlman selmablair rupertevans guillermodeltoro guillermodeltoro guillermodeltoro fantasy action sciencefiction
tt0299172,Home on the Range,farm cow anim roseannebarr judidench jennifertilly willfinn willfinn willfinn animation family
tt0337697,The Prince & Me,secretident wisconsin princ colleg romanticcomedi student fallinginlov womandirector youngadult juliastiles lukemably benmiller marthacoolidge marthacoolidge marthacoolidge comedy romance
tt0351977,Walking Tall,casino sheriff home violenc specialforc exsoldi dwaynejohnson johnnyknoxville nealmcdonough kevinbray kevinbray kevinbray adventure drama action thriller
tt0318974,The Alamo,texa offic upris alamo mexican dennisquaid billybobthornton jasonpatric johnleehancock johnleehancock johnleehancock western history war
tt0327679,Ella Enchanted,elv basedonnovel magic fairi princ fairytal spell fantasyworld giant ogr fairygodmoth annehathaway hughdancy caryelwes tommyo'haver tommyo'haver tommyo'haver family fantasy comedy
tt0327247,The Whole Ten Yards,hitman brucewillis matthewperry amandapeet howarddeutch howarddeutch howarddeutch comedy thriller crime
tt0326977,I'm Not Scared,hole chain giuseppecristiano dinoabbrescia aitanasánchez-gijón gabrielesalvatores gabrielesalvatores gabrielesalvatores mystery drama thriller crime
tt0049833,The Ten Commandments,egypt miracl slaveri isra epic religion judaism pharaoh charltonheston yulbrynner annebaxter cecilb.demille cecilb.demille cecilb.demille drama history
tt0077402,Dawn of the Dead,helicopt newsbroadcast materi machet bite chao martiallaw stateofemerg rockgang infect armi biker truck gore zombi motorcyclegang violenc store mall pittsburgh davidemge kenforee scotth.reiniger georgea.romero georgea.romero georgea.romero horror
tt0059797,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,eiffeltowerpari prize reproduct italianstereotyp stereotyp 1910s stuartwhitman sarahmiles jamesfox kenannakin kenannakin kenannakin action adventure comedy
tt0042327,Cheaper by the Dozen,newjersey bigfamili cliftonwebb myrnaloy jeannecrain walterlang walterlang walterlang comedy family
tt0070644,Scenes from a Marriage,midlifecrisi marriag loneli fortysometh loveaffair divorc coupl humili selfish ex-husbandex-wiferelationship maritalsepar livullmann erlandjosephson bibiandersson ingmarbergman ingmarbergman ingmarbergman drama romance
tt0041098,Africa Screams,africa slapstick budabbott loucostello clydebeatty charlesbarton charlesbarton charlesbarton comedy
tt0093582,Munchies,monster beer peru junkfood nadinevandervelde charliestratton harveykorman tinahirsch tinahirsch tinahirsch comedy horror sciencefiction
tt0076301,The Late Show,privatedetect artcarney lilytomlin billmacy robertbenton robertbenton robertbenton mystery crime comedy
tt0088680,After Hours,suicid newyork date subway nightclub overdos artist surreal night punk murder coincid mobster vortex onenight griffindunne rosannaarquette vernabloom martinscorsese martinscorsese martinscorsese comedy thriller drama
tt0345074,Connie and Carla,gay dragqueen mistakenident niavardalos tonicollette davidduchovny michaellembeck michaellembeck michaellembeck music comedy crime
tt0378194,Kill Bill: Vol. 2,brotherbrotherrelationship swordplay katana motherrol rageandh daughter rightandjustic singl aftercreditssting duringcreditssting umathurman davidcarradine darylhannah quentintarantino quentintarantino quentintarantino action crime thriller
tt0330793,The Punisher,chain submachinegun undercov smuggl twinbroth marvelcom onemanarmi massacr extremeviol familyreunion pier thomasjane johntravolta willpatton jonathanhensleigh jonathanhensleigh jonathanhensleigh action crime drama
tt0337563,13 Going on 30,newyork photograph editor-in-chief wish michaeljackson childasanadult bestfriendsinlov jennifergarner markruffalo judygreer garywinick garywinick garywinick comedy fantasy romance
tt0328107,Man on Fire,mexico cia kidnap diari bibl bodyguard stuffedanim cellphon alcohol grenadelaunch denzelwashington dakotafanning marcanthony tonyscott tonyscott tonyscott action drama thriller crime
tt0326856,Envy,jealousi inventor neighbor bestfriend dog envi goldenegg benstiller jackblack rachelweisz barrylevinson barrylevinson barrylevinson comedy
tt0335121,Godsend,schizophrenia clone lossofson nightmar doctor gregkinnear rebeccaromijn robertdeniro nickhamm nickhamm nickhamm drama horror sciencefiction thriller
tt0323033,Laws of Attraction,rockstar courtcas rivalri fallinginlov ireland divorcelawy piercebrosnan juliannemoore michaelsheen peterhowitt peterhowitt peterhowitt action comedy romance thriller
tt0377092,Mean Girls,femalefriendship highschool fishoutofwat bestfriend teenag popular gossip teencomedi highschoolrivalri lindsaylohan rachelmcadams timmeadows markwaters markwaters markwaters comedy
tt0363282,New York Minute,twinsist musicvideo geek vacat univers teencomedi womandirector ashleyolsen mary-kateolsen eugenelevy denniegordon denniegordon denniegordon comedy
tt0338526,Van Helsing,transylvania vatican vampir dracula bite frankenstein werewolf hughjackman katebeckinsale richardroxburgh stephensommers stephensommers stephensommers horror adventure action
tt0296915,Valentin,gin pianist rodrigonoya carmenmaura julietacardinali alejandroagresti alejandroagresti alejandroagresti drama comedy romance foreign
tt0332452,Troy,brotherbrotherrelationship adulteri mytholog beauti trojanwar braveri wall fraud hostil epic swordfight battlefield ancientworld pyre ancientgreec bradpitt orlandobloom ericbana wolfgangpetersen wolfgangpetersen wolfgangpetersen adventure drama war
tt0293007,Carandiru,prison policebrut brazilian attemptedmurd doctor luizcarlosvasconcelos miltongonçalves ivandealmeida hectorbabenco hectorbabenco hectorbabenco drama
tt0379217,Coffee and Cigarettes,smoke bar secret coffe autograph cigarett bartend gather convers interview addict cousin independentfilm robertobenigni stevenwright joielee jimjarmusch jimjarmusch jimjarmusch comedy drama
tt0094089,Swimming to Cambodia,spaldinggray jonathandemme jonathandemme jonathandemme comedy drama
tt0089092,Enemy Mine,"narrat slaveri spacebattl futur survivor friendship war strand alien outerspac racism planet slave severedear maneatingmonst dennisquaid louisgossett,jr. brionjames wolfgangpetersen wolfgangpetersen wolfgangpetersen drama sciencefiction"
tt0070034,Enter the Dragon,monk martialart kungfu templ island shaolin martialartstourna crimelord brucelee sammohung jackiechan robertclouse robertclouse robertclouse action crime thriller
tt0065780,The Rolling Stones: Gimme Shelter,shelter rollingston hellsangel music concert womandirector mickjagger keithrichards charliewatts albertmaysles albertmaysles albertmaysles documentary music
tt0099762,Henry & June,gayman lesbianinterest fredward umathurman mariademedeiros philipkaufman philipkaufman philipkaufman romance
tt0077914,Martin,vampir murder blood syring olderwomanyoungermanrelationship razorblad disturbedteenag johnamplas lincolnmaazel christineforrest georgea.romero georgea.romero georgea.romero horror
tt0051077,The Three Faces of Eve,mentalil multipleperson dissociativeidentitydisord joannewoodward davidwayne leej.cobb nunnallyjohnson nunnallyjohnson nunnallyjohnson drama mystery
tt0108906,The Kingdom,hospit ernst-hugojäregård laurachristensen baardowe larsvontrier larsvontrier larsvontrier horror mystery
tt0214388,100 Girls,firsttim femin underwear colleg kicker malefemalerelationship lossofvirgin feminist crossdress dormroom elev jonathantucker emmanuellechriqui jamesdebello michaeldavis michaeldavis michaeldavis comedy drama romance
tt0058083,Fail-Safe,newyork usapresid general atomicbomb russia interpret pentagon bunker hydrogenbomb strategicaircommand bomber fighterpilot missil destroy suspens moscow henryfonda waltermatthau fritzweaver sidneylumet sidneylumet sidneylumet drama history thriller
tt0058279,Kwaidan,basedonnovel samurai tea promis snow spirit michiyoaratama misakowatanabe rentarômikuni masakikobayashi masakikobayashi masakikobayashi drama fantasy horror
tt0088650,28 Up,michaelapted michaelapted michaelapted documentary foreign
tt0062512,You Only Live Twice,londonengland japan england assassin helicopt vulkan assassin asia secretident nasa island russia missil warship ninjafight secretbas secretmiss secretorgan secretintelligenceservic phantom villain sumoring volcano funer space soldier killer secretservic blast seanconnery akikowakabayashi karindor lewisgilbert lewisgilbert lewisgilbert action thriller adventure
tt0086034,Octopussy,atomicbomb crocodil secretintelligenceservic kgb hotairballoon eastberlin britishsecretservic rogermoore maudadams louisjourdan johnglen johnglen johnglen adventure action thriller
tt0045564,The Blue Gardenia,classicnoir annebaxter richardconte annsothern fritzlang fritzlang fritzlang crime drama thriller
tt0243664,Wit,nurs poetri professor cancer hospit doctor englishprofessor chemotherapi emmathompson christopherlloyd eileenatkins mikenichols mikenichols mikenichols drama tvmovie
tt0086006,Never Say Never Again,videogam spi bahama british steal scubadiv scuba britishsecretservic seanconnery kimbasinger klausmariabrandauer irvinkershner irvinkershner irvinkershner adventure action thriller
tt0113725,Maborosi,makikoesumi takashinaito tadanobuasano hirokazukoreeda hirokazukoreeda hirokazukoreeda drama
tt0073822,The Magic Flute,opera josefköstlinger irmaurrila håkanhagegård ingmarbergman ingmarbergman ingmarbergman fantasy comedy music romance
tt0032943,Pride and Prejudice,janeausten laurenceolivier greergarson edwardashley robertz.leonard robertz.leonard robertz.leonard drama romance
tt0034890,In This Our Life,melodrama bettedavis oliviadehavilland georgebrent johnhuston johnhuston johnhuston drama romance
tt0035567,Woman of the Year,journalist basebal adopt kiss romanticcomedi secretari report spencertracy katharinehepburn faybainter georgestevens georgestevens georgestevens comedy romance
tt0048673,Summertime,venic gondola katharinehepburn rossanobrazzi isamiranda davidlean davidlean davidlean drama romance
tt0076734,Soldier of Orange,netherland worldwarii brotherhood student rutgerhauer jeroenkrabbé susanpenhaligon paulverhoeven paulverhoeven paulverhoeven drama history thriller war
tt0062229,Le Samouraï,pari bar jazz hear garag hitman jazzclub polic canari treason danger stakeout frenchnoir filmnoir lastjob professionalassassin verylittledialogu silentprotagonist alaindelon françoispérier nathaliedelon jean-pierremelville jean-pierremelville jean-pierremelville crime drama thriller
tt0062229,Le Samouraï,pari bar jazz hear garag hitman jazzclub polic canari treason danger stakeout frenchnoir filmnoir lastjob professionalassassin verylittledialogu silentprotagonist alaindelon françoispérier nathaliedelon jean-pierremelville jean-pierremelville jean-pierremelville crime drama thriller
tt0062229,Le Samouraï,pari bar jazz hear garag hitman jazzclub polic canari treason danger stakeout frenchnoir filmnoir lastjob professionalassassin verylittledialogu silentprotagonist alaindelon françoispérier nathaliedelon jean-pierremelville jean-pierremelville jean-pierremelville crime drama thriller
tt0062229,Le Samouraï,pari bar jazz hear garag hitman jazzclub polic canari treason danger stakeout frenchnoir filmnoir lastjob professionalassassin verylittledialogu silentprotagonist alaindelon françoispérier nathaliedelon jean-pierremelville jean-pierremelville jean-pierremelville crime drama thriller
tt0062229,Le Samouraï,pari bar jazz hear garag hitman jazzclub polic canari treason danger stakeout frenchnoir filmnoir lastjob professionalassassin verylittledialogu silentprotagonist alaindelon françoispérier nathaliedelon jean-pierremelville jean-pierremelville jean-pierremelville crime drama thriller
